sale_id,product_id,sale_date,revenue,discount
1447,265,2024-06-05,118.45,20.95
1448,329,2023-08-30,122.2,10.02
1449,479,2023-12-01,196.22,20.15
1450,454,2024-01-20,53.97,22.83
1451,43,2024-04-24,74.81,2.28
1452,390,2024-01-09,86.95,21.57
1453,44,2023-08-28,71.3,28.95
1454,868,2024-03-27,86.53,8.1
1455,618,2024-02-14,51.58,7.57
1456,352,2023-10-19,108.16,3.19
1457,631,2024-06-14,22.37,1.29
1458,262,2024-02-19,163.16,0.45
1459,851,2024-04-21,119.77,9.36
1460,240,2023-08-29,139.27,14.34
1461,989,2024-06-26,56.2,27.26
1462,608,2023-08-19,170.84,12.31
1463,466,2023-10-02,37.33,25.46
1464,894,2024-06-15,40.33,13.29
1465,678,2023-11-23,161.6,6.39
1466,362,2024-05-18,192.66,2.42
1467,817,2023-08-25,159.21,6.88
1468,950,2023-11-10,55.97,27.44
1469,510,2024-03-05,198.78,25.29
1470,993,2023-08-08,60.91,11.48
1471,289,2024-04-10,197.85,20.79
1472,230,2023-08-14,187.14,16.14
1473,364,2023-12-04,149.37,19.27
1474,257,2024-02-02,58.13,25.6
1475,883,2023-11-01,22.33,23.71
1476,121,2024-04-16,79.21,17.25
1477,428,2024-07-09,177.37,11.9
1478,93,2023-08-23,146.8,1.3
1479,61,2024-07-28,46.82,28.11
1480,482,2024-04-19,127.88,29.75
1481,582,2024-01-12,172.82,23.6
1482,793,2023-12-11,98.35,22.68
1483,884,2023-08-14,135.3,6.7
1484,768,2024-08-01,131.87,14.86
1485,818,2023-08-10,94.08,24.35
1486,266,2024-07-01,152.7,21.47
1487,945,2024-05-18,28.01,13.19
1488,666,2024-03-12,48.46,6.27
1489,408,2023-09-15,76.66,5.29
1490,976,2023-11-09,30.56,26.97
1491,175,2024-06-20,38.17,22.34
1492,262,2023-08-02,61.71,20.34
1493,284,2024-06-08,143.49,20.79
1494,473,2023-10-18,75.79,1.23
1495,527,2024-03-23,193.16,9.63
1496,503,2024-03-12,166.02,13.33
1497,110,2024-05-25,93.26,0.99
1498,164,2024-05-14,121.34,22.96
1499,391,2024-05-24,114.6,21.11
1500,946,2024-05-20,54.92,0.63
1501,377,2023-09-02,73.89,29.71
1502,444,2024-04-02,133.4,4.22
1503,216,2024-07-10,111.12,8.55
1504,612,2024-07-19,98.23,23.14
1505,773,2023-08-31,72.7,2.78
1506,160,2024-04-19,70.93,10.26
1507,570,2023-08-06,104.31,6.03
1508,480,2024-06-07,31.08,20.13
1509,887,2024-06-14,162.16,20.76
1510,755,2024-07-27,129.35,17.24
1511,403,2023-11-26,38.36,15.77
1512,730,2024-06-12,134.54,4.45
1513,428,2023-09-27,185.29,26.13
1514,395,2023-10-17,177.45,12.17
1515,476,2023-09-08,189.34,27.03
1516,874,2024-05-15,69.16,29.55
1517,501,2024-04-03,121.51,17.68
1518,129,2023-10-12,107.89,10.71
1519,126,2023-09-14,99.23,12.71
1520,872,2024-04-13,173.69,19.28
1521,198,2024-03-20,127.0,4.59
1522,727,2024-01-21,94.44,26.68
1523,2,2023-12-19,151.25,13.48
1524,709,2024-03-03,129.39,21.11
1525,853,2023-11-12,64.25,13.17
1526,209,2023-08-23,60.46,25.69
1527,472,2023-09-17,21.02,5.97
1528,595,2023-08-09,160.26,16.1
1529,795,2024-04-19,76.12,0.46
1530,354,2024-05-05,195.58,10.96
1531,754,2024-07-23,153.61,19.94
1532,590,2024-05-16,178.26,29.59
1533,2,2024-06-12,74.79,17.87
1534,793,2023-08-10,23.93,4.46
1535,310,2024-06-09,199.12,8.16
1536,849,2024-03-17,27.83,7.26
1537,712,2023-08-26,82.41,17.74
1538,874,2024-06-09,112.36,4.51
1539,726,2024-01-12,158.21,7.08
1540,36,2023-10-12,162.49,27.14
1541,660,2024-06-01,94.95,26.28
1542,432,2023-08-25,191.23,5.8
1543,817,2024-04-29,65.25,10.65
1544,847,2024-04-28,49.52,7.79
1545,120,2024-03-17,25.08,15.24
1546,938,2023-10-06,105.98,21.75
1547,922,2023-09-24,83.22,3.11
1548,351,2023-09-14,118.88,23.5
1549,72,2024-03-03,59.13,18.5
1550,804,2024-02-23,162.95,0.27
1551,814,2024-04-21,123.74,21.05
1552,786,2024-05-06,77.38,18.03
1553,733,2024-06-21,116.04,2.1
1554,71,2024-03-19,89.36,11.11
1555,172,2024-05-07,196.83,7.34
1556,864,2023-10-16,39.92,2.91
1557,292,2023-12-30,36.38,6.68
1558,680,2024-01-03,22.49,5.11
1559,120,2024-07-19,74.79,17.01
1560,672,2023-09-29,124.1,21.28
1561,384,2023-12-20,84.98,2.81
1562,775,2024-05-03,103.55,12.25
1563,769,2024-02-06,63.67,21.86
1564,844,2023-09-02,188.69,9.31
1565,749,2024-02-04,94.43,20.67
1566,601,2023-12-19,187.13,2.72
1567,683,2024-04-23,67.26,29.56
1568,54,2024-01-06,81.38,25.66
1569,430,2023-12-13,125.98,10.14
1570,680,2024-03-20,106.07,18.95
1571,75,2023-12-18,113.13,0.43
1572,313,2024-01-23,57.94,1.74
1573,275,2024-07-03,136.79,19.71
1574,849,2023-10-09,195.12,25.26
1575,739,2024-03-26,198.49,20.73
1576,173,2024-07-05,71.94,19.04
1577,645,2024-06-14,172.48,25.76
1578,524,2024-04-03,89.49,15.0
1579,259,2023-11-19,97.71,24.97
1580,430,2024-05-28,181.76,6.72
1581,149,2024-06-01,134.69,13.78
1582,609,2024-01-19,191.51,25.84
1583,438,2023-12-24,29.71,20.99
1584,645,2024-03-21,123.71,13.01
1585,10,2024-01-02,173.51,1.77
1586,156,2024-04-13,91.06,20.0
1587,115,2024-06-29,86.02,15.21
1588,301,2024-07-15,193.04,14.62
1589,947,2023-11-10,55.94,16.5
1590,738,2023-12-04,33.97,4.79
1591,784,2023-09-26,96.36,10.07
1592,507,2023-08-23,40.59,28.1
1593,273,2023-08-17,111.64,12.1
1594,142,2023-12-13,66.29,3.26
1595,110,2024-01-28,195.41,1.44
1596,137,2024-05-29,106.89,25.73
1597,668,2024-07-14,174.78,1.02
1598,620,2024-06-06,167.42,14.86
1599,544,2023-08-04,87.55,9.5
1600,512,2023-10-21,114.73,13.57
1601,987,2024-05-16,22.42,15.0
1602,920,2024-07-30,99.56,15.84
1603,207,2024-05-02,124.1,12.76
1604,657,2024-07-13,190.37,4.08
1605,30,2023-11-01,147.22,25.53
1606,746,2024-08-01,46.26,29.74
1607,278,2024-06-23,60.47,22.38
1608,175,2023-11-16,90.57,22.4
1609,519,2023-09-28,188.51,1.65
1610,86,2023-12-06,143.02,27.21
1611,92,2024-08-01,57.44,14.58
1612,945,2023-09-24,195.54,3.59
1613,674,2024-03-12,170.53,17.18
1614,44,2024-04-11,110.58,17.78
1615,747,2023-10-25,171.8,20.97
1616,28,2024-04-04,82.42,13.33
1617,49,2024-01-06,72.99,10.3
1618,144,2024-04-29,73.92,11.38
1619,360,2023-12-08,21.01,22.67
1620,642,2023-10-28,38.62,9.99
1621,267,2023-12-26,44.13,19.98
1622,221,2024-03-08,25.96,13.15
1623,622,2023-08-17,50.22,28.49
1624,111,2024-03-27,55.16,22.43
1625,132,2023-08-28,145.88,9.52
1626,377,2024-01-17,118.97,16.56
1627,486,2023-10-01,141.69,5.38
1628,141,2023-08-05,182.11,18.56
1629,746,2024-01-10,116.65,20.62
1630,576,2024-01-12,34.02,15.23
1631,323,2024-05-10,112.2,23.39
1632,954,2023-10-03,179.17,13.43
1633,355,2023-12-30,55.98,22.81
1634,269,2023-10-25,124.0,20.65
1635,459,2024-03-08,140.53,11.22
1636,592,2024-01-18,198.05,22.69
1637,311,2024-03-02,25.31,19.88
1638,59,2024-05-17,108.34,0.4
1639,787,2024-06-25,163.66,1.34
1640,702,2024-05-22,185.8,25.73
1641,328,2024-05-09,32.58,25.86
1642,693,2023-09-09,161.02,18.76
1643,309,2024-04-16,70.36,3.43
1644,228,2024-07-16,190.22,29.63
1645,490,2024-05-06,32.34,6.08
1646,356,2024-01-29,148.24,28.19
1647,4,2024-03-03,155.84,18.67
1648,255,2023-10-16,24.81,27.66
1649,54,2024-05-11,25.14,26.56
1650,551,2024-06-17,88.83,6.5
1651,523,2024-06-11,99.11,13.86
1652,735,2024-03-01,102.93,13.95
1653,802,2024-04-05,21.71,22.64
1654,299,2024-03-01,99.16,20.64
1655,704,2023-08-29,165.1,17.4
1656,163,2024-04-23,112.05,10.04
1657,826,2024-06-13,85.87,9.57
1658,628,2024-01-02,160.69,2.48
1659,817,2023-08-12,149.39,12.41
1660,412,2023-08-19,49.53,9.8
1661,954,2023-10-24,92.39,19.12
1662,734,2024-04-29,84.83,12.03
1663,531,2024-06-10,148.53,20.21
1664,809,2024-03-01,44.57,5.42
1665,788,2024-07-07,139.44,5.94
1666,353,2024-07-25,181.0,21.47
1667,204,2023-11-14,98.53,26.68
1668,44,2024-05-28,118.23,18.62
1669,37,2023-11-06,78.82,0.48
1670,432,2023-09-13,128.74,27.69
1671,423,2024-05-02,62.69,15.99
1672,50,2024-03-02,74.68,24.88
1673,609,2024-06-21,195.2,9.09
1674,725,2024-06-16,123.53,29.46
1675,584,2024-01-31,146.61,0.34
1676,865,2023-12-06,106.77,26.1
1677,224,2024-05-15,103.96,12.4
1678,880,2023-09-02,76.16,0.04
1679,258,2023-11-24,56.65,29.11
1680,844,2024-02-10,100.86,22.1
1681,272,2024-01-10,33.57,14.46
1682,394,2023-08-21,36.66,0.79
1683,241,2024-05-24,89.26,8.25
1684,441,2023-10-10,178.61,10.03
1685,183,2024-02-19,166.72,4.56
1686,600,2024-05-26,125.38,29.03
1687,939,2024-07-22,38.27,15.84
1688,899,2023-09-14,53.45,8.13
1689,970,2024-03-08,84.97,4.08
1690,899,2024-01-14,118.74,16.65
1691,328,2024-06-21,143.0,22.21
1692,309,2024-04-28,49.03,14.41
1693,40,2024-07-15,53.13,3.98
1694,697,2024-01-13,192.77,23.19
1695,167,2023-11-15,150.34,4.03
1696,886,2024-02-25,139.25,4.12
1697,745,2024-04-06,171.5,1.19
1698,331,2024-04-26,31.54,15.39
1699,75,2023-12-14,167.04,13.43
1700,552,2024-04-28,166.38,13.88
1701,832,2023-12-28,184.16,29.39
1702,247,2024-07-29,142.74,3.87
1703,355,2024-02-19,34.36,12.48
1704,510,2023-09-18,161.82,27.27
1705,244,2024-03-19,88.62,18.7
1706,768,2024-06-04,97.86,16.76
1707,45,2023-09-20,178.88,12.57
1708,974,2024-03-20,68.23,13.85
1709,760,2024-07-08,79.01,3.06
1710,443,2024-02-03,114.44,0.47
1711,256,2024-05-15,66.59,6.43
1712,792,2024-06-26,162.49,29.24
1713,148,2024-05-14,85.79,17.47
1714,791,2024-06-05,159.01,28.7
1715,26,2024-03-30,134.8,29.18
1716,557,2024-06-12,48.24,16.24
1717,814,2023-09-08,90.72,16.37
1718,741,2023-09-04,100.3,13.32
1719,812,2024-04-30,75.33,6.45
1720,642,2024-07-10,23.09,27.13
1721,168,2024-02-10,70.17,17.85
1722,843,2024-05-02,150.27,27.82
1723,928,2024-05-04,30.3,16.82
1724,356,2024-03-09,173.69,13.28
1725,89,2024-05-26,74.09,8.9
1726,32,2024-07-04,135.98,16.2
1727,529,2023-09-25,167.22,0.19
1728,528,2023-12-16,79.72,10.44
1729,699,2023-08-28,74.16,25.52
1730,82,2023-12-11,176.2,1.58
1731,614,2024-02-11,58.65,0.59
1732,863,2023-11-25,60.35,17.29
1733,41,2023-08-17,65.9,13.2
1734,161,2024-04-11,34.58,11.05
1735,744,2023-11-09,121.59,23.48
1736,235,2023-09-23,25.78,13.71
1737,445,2024-01-08,184.77,2.4
1738,313,2024-07-03,35.62,6.37
1739,248,2024-02-23,143.72,22.62
1740,309,2023-12-24,31.06,0.65
1741,264,2024-03-24,137.25,13.72
1742,693,2023-08-20,162.62,27.63
1743,961,2023-11-09,149.02,15.28
1744,725,2024-06-16,190.51,15.15
1745,424,2023-09-08,153.45,20.49
1746,664,2024-02-14,174.2,16.7
1747,994,2024-05-28,59.08,28.02
1748,120,2023-09-20,46.8,14.97
1749,358,2023-12-02,165.73,20.1
1750,110,2024-04-07,25.07,7.45
1751,819,2024-01-22,118.55,19.74
1752,850,2024-07-24,50.63,11.91
1753,788,2023-09-29,23.81,21.36
1754,312,2024-02-05,133.08,28.2
1755,409,2023-08-08,58.94,2.0
1756,78,2024-02-22,88.26,1.15
1757,32,2024-03-27,75.72,19.2
1758,318,2024-07-17,64.97,3.69
1759,811,2023-12-31,112.44,3.39
1760,443,2024-02-03,51.53,17.39
1761,467,2024-04-02,63.56,9.77
1762,761,2023-12-11,153.37,15.01
1763,296,2024-06-18,89.36,2.3
1764,524,2024-05-20,190.19,13.4
1765,183,2023-09-25,62.98,8.02
1766,267,2024-07-24,146.96,28.96
1767,105,2024-06-01,35.25,7.47
1768,363,2023-08-04,136.84,5.42
1769,414,2023-08-12,161.36,5.93
1770,180,2024-05-11,133.44,2.79
1771,949,2024-03-02,134.84,24.05
1772,196,2023-08-06,121.87,4.32
1773,446,2024-01-13,25.04,24.57
1774,512,2024-03-18,183.39,18.94
1775,331,2024-03-05,56.75,2.71
1776,57,2023-10-17,123.05,14.39
1777,907,2023-10-21,126.55,7.66
1778,895,2024-06-07,39.25,28.15
1779,934,2024-02-22,48.77,10.94
1780,14,2024-01-16,155.78,29.92
1781,84,2024-05-23,69.57,21.13
1782,228,2024-06-26,79.0,29.67
1783,372,2023-12-06,127.97,14.57
1784,826,2024-06-21,110.36,17.42
1785,342,2024-07-04,166.01,14.9
1786,290,2023-08-08,45.63,26.57
1787,904,2024-01-28,25.58,5.83
1788,497,2023-08-02,193.36,13.18
1789,624,2023-09-18,128.2,27.88
1790,496,2023-10-09,77.15,2.15
1791,195,2023-11-24,158.01,6.23
1792,802,2024-03-14,93.88,15.82
1793,891,2024-02-03,196.43,3.11
1794,957,2024-05-25,198.77,15.06
1795,170,2024-07-23,97.28,26.52
1796,894,2023-11-29,156.27,10.28
1797,166,2023-10-25,116.8,16.02
1798,53,2024-07-15,74.56,0.81
1799,263,2023-09-30,115.99,19.43
1800,239,2023-09-26,94.71,7.4
1801,398,2023-08-22,31.77,14.17
1802,680,2024-05-07,172.27,17.28
1803,320,2024-06-19,21.76,12.37
1804,317,2024-02-23,147.74,0.66
1805,646,2024-02-05,184.72,28.65
1806,438,2024-02-23,198.26,11.86
1807,403,2024-03-21,26.31,12.22
1808,112,2024-07-19,141.53,27.21
1809,210,2024-02-19,131.07,8.8
1810,301,2024-04-08,112.71,16.46
1811,125,2024-04-16,136.59,12.09
1812,447,2024-01-08,163.63,16.92
1813,907,2023-10-27,120.97,23.16
1814,284,2024-05-24,191.63,25.97
1815,889,2023-12-30,98.86,21.53
1816,945,2023-12-14,99.89,2.33
1817,792,2024-05-20,116.22,25.95
1818,712,2023-12-14,68.15,14.21
1819,744,2023-12-27,178.0,23.62
1820,719,2024-04-27,127.01,26.11
1821,563,2023-10-17,33.22,11.01
1822,809,2024-05-05,188.87,22.76
1823,782,2023-11-13,21.02,4.59
1824,210,2024-06-24,56.2,13.7
1825,110,2023-08-26,77.35,20.32
1826,506,2023-12-31,149.35,24.71
1827,546,2024-02-07,191.5,1.19
1828,485,2023-10-13,180.77,17.47
1829,288,2024-06-23,121.41,6.63
1830,990,2023-10-18,32.77,11.07
1831,681,2024-02-01,150.04,18.94
1832,347,2024-01-07,25.68,26.38
1833,5,2023-12-19,154.62,8.2
1834,651,2024-03-10,31.17,10.12
1835,338,2023-10-21,177.86,19.72
1836,440,2024-01-04,23.9,10.56
1837,413,2023-11-06,69.48,10.27
1838,686,2024-07-03,78.86,11.82
1839,705,2023-10-15,21.87,22.65
1840,978,2023-10-19,63.75,27.23
1841,960,2023-11-12,25.97,28.68
1842,820,2024-05-09,179.03,24.22
1843,979,2023-11-11,61.46,8.02
1844,552,2024-04-19,136.17,11.33
1845,444,2023-09-13,113.63,26.7
1846,284,2024-04-01,176.23,23.12
1847,113,2023-10-09,44.59,4.61
1848,825,2024-03-05,135.87,10.25
1849,638,2023-08-11,164.84,25.18
1850,435,2023-08-23,74.8,24.15
1851,289,2023-12-05,173.08,10.06
1852,580,2024-04-09,145.18,4.04
1853,526,2023-11-03,168.22,2.29
1854,15,2024-03-08,136.85,7.55
1855,204,2024-05-19,106.51,20.18
1856,797,2023-09-12,65.16,17.59
1857,572,2024-07-18,157.0,5.98
1858,358,2024-07-20,176.04,27.85
1859,10,2023-10-23,158.56,18.84
1860,511,2023-12-30,83.45,10.06
1861,549,2024-01-09,21.28,9.5
1862,66,2024-06-21,165.21,20.48
1863,199,2024-03-26,120.22,14.86
1864,238,2023-08-13,26.51,10.61
1865,548,2024-07-13,59.12,10.23
1866,320,2023-08-24,96.81,26.13
1867,367,2023-11-05,130.9,7.09
1868,770,2023-12-02,33.18,21.66
1869,484,2023-09-23,195.71,6.44
1870,417,2024-05-13,160.85,1.49
1871,518,2023-10-22,91.61,1.45
1872,111,2024-07-25,60.7,2.67
1873,574,2024-07-01,68.19,29.0
1874,613,2024-06-27,147.45,4.95
1875,576,2023-09-04,37.85,22.79
1876,820,2023-12-11,136.82,18.44
1877,936,2024-04-01,96.08,9.9
1878,766,2023-09-28,126.19,8.03
1879,981,2024-08-01,144.19,26.69
1880,857,2024-05-05,60.43,11.0
1881,983,2023-08-20,98.36,7.14
1882,752,2023-09-12,57.31,19.25
1883,990,2024-06-25,173.8,9.8
1884,484,2024-05-07,59.56,5.68
1885,330,2024-03-04,142.74,17.73
1886,693,2024-04-09,44.5,26.71
1887,872,2024-05-20,197.8,2.29
1888,70,2023-12-02,57.99,6.31
1889,7,2024-05-12,34.74,18.86
1890,947,2024-03-24,168.06,11.63
1891,586,2024-05-09,133.26,4.76
1892,137,2024-07-06,173.52,17.97
1893,259,2024-04-28,82.73,5.91
1894,48,2024-03-13,156.45,25.29
1895,717,2024-01-10,78.89,4.69
1896,903,2024-02-28,97.48,27.57
1897,126,2024-07-06,113.28,25.41
1898,10,2023-10-05,126.56,3.87
1899,965,2023-11-08,132.0,14.7
1900,975,2024-04-21,85.43,0.8
1901,61,2023-09-11,135.81,25.94
1902,682,2024-03-27,114.42,25.7
1903,213,2024-07-16,73.24,7.28
1904,995,2023-11-07,24.01,0.09
1905,766,2024-07-21,123.41,8.0
1906,961,2023-12-26,118.32,27.46
1907,887,2023-10-12,32.1,29.77
1908,200,2023-10-12,104.41,23.37
1909,756,2024-06-23,31.44,5.95
1910,842,2024-02-07,192.9,25.11
1911,703,2023-11-05,197.37,6.09
1912,918,2024-06-20,157.93,22.18
1913,476,2023-10-24,126.78,18.2
1914,686,2024-03-01,45.28,10.66
1915,771,2024-01-15,88.66,21.79
1916,101,2023-08-14,101.55,8.03
1917,495,2023-12-31,41.67,2.01
1918,784,2023-12-18,72.17,8.08
1919,133,2024-06-24,176.78,10.32
1920,121,2023-11-08,149.59,26.89
1921,950,2024-05-14,94.97,3.99
1922,447,2024-01-07,191.14,20.43
1923,338,2023-12-11,173.6,2.56
1924,904,2023-11-19,51.83,1.68
1925,470,2024-06-24,150.38,17.02
1926,737,2024-07-21,85.98,7.88
1927,804,2024-01-30,125.55,19.3
1928,7,2024-01-28,97.74,2.24
1929,665,2023-08-16,136.88,10.5
1930,738,2023-08-13,58.37,1.89
1931,839,2023-10-03,79.81,13.34
1932,666,2023-09-26,74.85,17.15
1933,582,2024-05-18,122.06,25.98
1934,85,2024-05-05,49.87,15.42
1935,110,2024-03-01,141.53,4.82
1936,982,2024-07-01,159.72,16.38
1937,659,2024-05-05,35.42,11.07
1938,613,2024-04-03,96.16,18.96
1939,291,2023-09-19,78.39,0.66
1940,360,2024-07-12,113.37,9.77
1941,102,2023-12-07,157.03,14.51
1942,282,2024-06-12,145.27,11.39
1943,238,2024-07-01,172.58,26.93
1944,858,2024-06-29,134.98,10.52
1945,468,2024-02-28,133.46,24.66
1946,134,2024-06-21,24.73,1.19
1947,523,2023-12-24,27.11,19.04
1948,966,2023-10-25,193.18,24.48
1949,656,2023-11-30,110.97,17.67
1950,354,2024-05-12,22.41,12.68
1951,325,2024-05-03,71.86,15.83
1952,157,2024-04-22,70.0,29.93
1953,292,2024-05-16,53.43,4.37
1954,760,2023-09-17,114.54,18.48
1955,789,2024-01-17,24.17,1.95
1956,438,2024-05-08,138.1,18.82
1957,574,2023-08-17,104.71,8.37
1958,467,2024-06-25,157.67,23.12
1959,775,2024-02-21,71.3,2.62
1960,796,2024-04-26,132.04,19.01
1961,244,2023-11-20,128.12,10.09
1962,16,2024-07-22,100.72,10.55
1963,124,2024-04-07,115.6,25.91
1964,35,2024-05-21,152.18,24.76
1965,485,2023-10-20,59.0,16.25
1966,521,2024-07-21,91.88,2.06
1967,829,2023-12-25,98.79,23.91
1968,336,2024-02-23,49.13,4.08
1969,363,2023-12-13,89.52,13.31
1970,268,2024-02-07,101.85,19.45
1971,728,2023-08-09,170.92,19.17
1972,242,2024-07-06,87.27,14.85
1973,355,2024-03-18,91.08,9.95
1974,932,2023-11-06,160.6,9.04
1975,414,2023-11-17,147.03,14.0
1976,53,2024-03-27,110.99,15.19
1977,770,2024-06-19,149.07,15.13
1978,774,2024-02-09,131.07,23.65
1979,340,2024-06-07,183.66,2.04
1980,185,2024-05-01,26.96,14.74
1981,401,2024-05-23,24.64,1.53
1982,85,2024-06-05,176.17,27.78
1983,103,2024-02-11,27.91,15.44
1984,314,2023-09-24,100.25,18.52
1985,945,2023-09-06,93.99,12.64
1986,120,2024-07-29,80.05,28.96
1987,944,2024-02-29,128.68,19.86
1988,448,2024-06-18,193.92,12.21
1989,421,2023-12-21,105.38,12.55
1990,993,2024-02-29,61.72,29.84
1991,767,2024-06-30,101.4,12.7
1992,53,2024-07-07,114.46,16.27
1993,343,2024-06-30,61.95,6.41
1994,78,2023-10-09,66.68,5.21
1995,562,2024-05-15,112.14,20.29
1996,302,2023-09-29,47.18,16.62
1997,26,2024-06-08,76.56,23.96
1998,977,2024-01-27,123.31,7.7
1999,689,2023-08-07,116.14,10.93
2000,581,2024-01-14,160.74,16.72
2001,88,2023-11-27,25.55,24.13
2002,214,2023-12-10,98.41,7.08
2003,823,2023-10-11,175.49,28.06
2004,552,2023-11-27,156.42,19.38
2005,231,2023-08-11,34.64,13.21
2006,763,2024-07-26,132.38,26.58
2007,642,2024-03-27,181.7,3.54
2008,339,2024-05-06,26.14,14.19
2009,424,2023-11-21,186.76,12.72
2010,628,2024-07-30,114.83,20.64
2011,30,2024-05-25,174.02,10.55
2012,555,2023-10-29,137.71,10.55
2013,864,2024-06-28,135.18,20.54
2014,570,2024-06-16,50.06,25.71
2015,643,2024-07-29,66.48,24.22
2016,696,2024-04-17,171.34,10.17
2017,709,2024-05-01,89.5,6.59
2018,361,2023-09-16,73.53,13.05
2019,6,2024-03-06,157.5,11.15
2020,48,2024-05-26,59.83,4.3
2021,511,2024-05-14,53.89,0.24
2022,607,2024-06-15,27.81,15.65
2023,795,2023-08-27,199.99,24.02
2024,512,2023-08-04,75.68,21.93
2025,156,2024-04-13,66.35,1.76
2026,804,2024-06-18,63.43,2.64
2027,888,2024-03-21,92.53,24.38
2028,854,2023-11-24,27.84,17.04
2029,512,2024-02-25,132.4,6.77
2030,553,2024-03-15,77.65,15.78
2031,335,2023-11-28,131.7,0.41
2032,751,2023-10-11,174.77,13.4
2033,66,2024-06-08,169.87,13.79
2034,715,2024-04-09,171.07,18.29
2035,744,2024-01-25,166.64,23.29
2036,587,2024-07-21,40.15,7.43
2037,991,2023-09-24,34.76,6.35
2038,885,2024-01-04,74.12,0.38
2039,283,2023-11-18,143.27,17.49
2040,522,2024-04-25,51.81,20.34
2041,468,2024-01-21,158.48,26.31
2042,152,2023-08-06,83.77,24.52
2043,363,2024-07-24,58.67,26.65
2044,450,2023-11-15,197.25,23.02
2045,169,2023-09-15,179.13,0.66
2046,799,2024-05-26,184.77,10.86
2047,664,2024-02-14,153.75,23.48
2048,484,2024-03-09,21.7,15.11
2049,729,2024-02-25,130.52,12.48
2050,880,2024-05-09,127.03,20.55
2051,715,2024-01-10,75.12,1.4
2052,857,2024-02-21,170.42,5.25
2053,757,2023-11-24,161.99,26.25
2054,902,2024-02-29,34.16,2.37
2055,702,2024-05-07,129.81,7.2
2056,124,2023-10-26,31.04,11.23
2057,605,2024-01-01,126.41,22.22
2058,591,2024-03-19,138.55,26.21
2059,544,2023-09-30,46.8,27.96
2060,602,2024-03-29,26.25,7.78
2061,326,2024-01-07,26.54,2.43
2062,307,2023-12-25,136.1,20.17
2063,834,2023-09-07,22.24,25.56
2064,998,2024-06-24,51.92,19.29
2065,517,2024-01-12,90.54,24.65
2066,178,2024-07-28,113.62,15.37
2067,484,2024-04-22,103.18,20.94
2068,678,2024-05-24,158.8,12.53
2069,284,2023-11-30,30.54,23.41
2070,300,2023-12-17,34.68,11.66
2071,62,2024-06-25,68.76,22.1
2072,407,2023-11-25,71.28,27.63
2073,793,2024-07-02,99.43,28.33
2074,255,2023-10-11,199.22,29.58
2075,644,2023-08-27,37.64,1.56
2076,323,2023-11-07,133.86,9.38
2077,184,2023-12-25,73.34,9.91
2078,638,2023-08-30,113.49,25.98
2079,344,2024-08-01,148.04,8.3
2080,859,2023-09-04,165.18,20.26
2081,89,2023-08-03,115.16,21.71
2082,263,2023-12-07,31.08,6.35
2083,99,2023-09-30,106.64,26.91
2084,241,2024-08-01,143.1,27.52
2085,327,2023-11-17,95.36,15.42
2086,825,2024-01-14,96.86,29.1
2087,705,2024-02-03,40.2,15.13
2088,862,2024-01-08,119.69,12.41
2089,295,2023-10-07,182.46,13.55
2090,356,2024-01-26,31.83,24.67
2091,821,2023-08-21,181.12,17.48
2092,4,2024-02-07,182.32,24.89
2093,149,2024-04-07,185.45,27.61
2094,151,2023-08-28,95.78,23.79
2095,748,2024-04-16,161.85,17.78
2096,496,2024-03-20,144.13,11.18
2097,596,2023-08-30,51.59,12.09
2098,302,2024-02-26,63.16,27.35
2099,802,2024-04-30,178.98,0.45
2100,14,2024-06-23,147.74,11.92
2101,945,2023-09-11,192.69,1.69
2102,113,2023-09-21,125.94,29.85
2103,909,2024-05-03,50.21,2.54
2104,605,2023-12-01,196.18,11.16
2105,301,2024-03-03,83.63,4.73
2106,329,2024-03-28,72.1,3.51
2107,931,2023-11-28,170.45,5.14
2108,411,2024-02-09,77.62,10.28
2109,582,2023-11-05,23.76,25.95
2110,253,2024-07-06,190.16,16.22
2111,246,2024-02-10,26.22,18.93
2112,849,2024-03-30,171.18,14.93
2113,821,2023-10-04,139.82,15.57
2114,493,2023-11-15,41.39,17.83
2115,860,2023-11-10,175.13,19.19
2116,800,2024-04-28,79.54,29.71
2117,454,2023-10-24,165.47,22.23
2118,450,2024-05-18,117.25,4.82
2119,208,2023-09-18,23.27,28.69
2120,624,2024-06-03,58.21,10.38
2121,956,2024-07-21,186.1,29.98
2122,724,2024-02-05,122.43,0.62
2123,15,2024-02-21,85.15,29.81
2124,996,2024-01-28,138.43,13.84
2125,38,2024-03-06,89.42,0.11
2126,143,2024-02-05,69.29,10.05
2127,317,2023-09-09,30.52,11.85
2128,692,2024-03-08,109.06,14.93
2129,865,2024-05-06,50.31,11.03
2130,514,2023-09-17,164.88,14.68
2131,449,2023-12-18,52.53,19.19
2132,177,2023-11-20,120.29,8.15
2133,289,2023-09-22,139.09,4.78
2134,433,2024-06-29,167.04,23.47
2135,363,2023-10-14,86.88,17.95
2136,330,2024-07-21,109.6,28.24
2137,888,2023-09-12,177.95,23.69
2138,285,2024-01-05,70.04,10.11
2139,64,2024-01-03,45.08,16.47
2140,573,2023-12-13,27.21,11.76
2141,452,2023-08-19,63.68,23.46
2142,844,2023-09-18,93.75,19.9
2143,942,2024-05-19,124.32,28.95
2144,686,2024-07-29,103.18,13.0
